Temperature logger

#Date	#Time	#Temperature
2017.04.20	08:12:37,1354	177,806
2017.04.20	08:13:07,1454	177,870
2017.04.20	08:13:37,1714	177,905
2017.04.20	08:14:07,0854	177,924
2017.04.20	08:14:37,0964	177,952
2017.04.20	08:15:07,1224	177,994
2017.04.20	08:15:37,1324	178,045
2017.04.20	08:16:07,1434	178,119
2017.04.20	08:16:37,1694	178,222
2017.04.20	08:17:07,0834	178,320
2017.04.20	08:17:37,1104	178,414
2017.04.20	08:18:07,1204	178,514
2017.04.20	08:18:37,1304	178,616
2017.04.20	08:19:07,1414	178,701
2017.04.20	08:19:37,1674	178,787
2017.04.20	08:20:07,0814	178,848
2017.04.20	08:20:37,1084	178,901
2017.04.20	08:21:07,1184	178,942
2017.04.20	08:21:37,1284	178,966
2017.04.20	08:22:07,1554	178,990
2017.04.20	08:22:37,1814	178,999
2017.04.20	08:23:07,0924	178,993
2017.04.20	08:23:37,1064	178,989
2017.04.20	08:24:07,1174	178,973
2017.04.20	08:24:37,1264	178,960
2017.04.20	08:25:07,1534	178,954
2017.04.20	08:25:37,1634	178,943
2017.04.20	08:26:07,0784	178,940
2017.04.20	08:26:37,0884	178,936
2017.04.20	08:27:07,1144	178,934
2017.04.20	08:27:37,1244	178,931
2017.04.20	08:28:07,1354	178,936
2017.04.20	08:28:37,1454	178,942
2017.04.20	08:29:07,0914	178,956
2017.04.20	08:29:37,1024	178,962
2017.04.20	08:30:07,0964	178,964
2017.04.20	08:30:37,1224	178,983
2017.04.20	08:31:07,1494	178,981
2017.04.20	08:31:37,1594	178,991
2017.04.20	08:32:07,0894	178,992
2017.04.20	08:32:37,0844	179,001
2017.04.20	08:33:07,1104	179,014
2017.04.20	08:33:37,1204	179,012
2017.04.20	08:34:07,1324	179,027
2017.04.20	08:34:37,1574	179,039
2017.04.20	08:35:07,0714	179,046
2017.04.20	08:35:37,0984	179,050
2017.04.20	08:36:07,1084	179,060
2017.04.20	08:36:37,1194	179,074
2017.04.20	08:37:07,1454	179,082
2017.04.20	08:37:37,1554	179,085
2017.04.20	08:38:07,0854	179,098
2017.04.20	08:38:37,0964	179,110
2017.04.20	08:39:07,1064	179,121
2017.04.20	08:39:37,1324	179,126
2017.04.20	08:40:07,1434	179,121
2017.04.20	08:40:37,1534	179,119
2017.04.20	08:41:07,0844	179,125
2017.04.20	08:41:37,0944	179,133
2017.04.20	08:42:07,1214	179,137
2017.04.20	08:42:37,1304	179,144
2017.04.20	08:43:07,1414	179,143
2017.04.20	08:43:37,1674	179,151
2017.04.20	08:44:07,0824	179,153
2017.04.20	08:44:37,0924	179,155
2017.04.20	08:45:07,1184	179,165
2017.04.20	08:45:37,1284	179,174
2017.04.20	08:46:07,1554	179,178
2017.04.20	08:46:37,1654	179,172
2017.04.20	08:47:07,0954	179,165
2017.04.20	08:47:37,1074	179,171
2017.04.20	08:48:07,1164	179,171
2017.04.20	08:48:37,1424	179,165
2017.04.20	08:49:07,1534	179,166
2017.04.20	08:49:37,1634	179,164
2017.04.20	08:50:07,0934	179,163
2017.04.20	08:50:37,1134	179,162
2017.04.20	08:51:07,1304	179,158
2017.04.20	08:51:37,1254	179,154
2017.04.20	08:52:07,1514	179,160
2017.04.20	08:52:37,1614	179,166
2017.04.20	08:53:07,0914	179,153
2017.04.20	08:53:37,1024	179,157
2017.04.20	08:54:07,1284	179,174
2017.04.20	08:54:37,1394	179,188
2017.04.20	08:55:07,1654	179,197
2017.04.20	08:55:37,0794	179,199
2017.04.20	08:56:07,0894	179,196
2017.04.20	08:56:37,1004	179,205
2017.04.20	08:57:07,1264	179,206
2017.04.20	08:57:37,1364	179,209
2017.04.20	08:58:07,1474	179,214
2017.04.20	08:58:37,0934	179,212
2017.04.20	08:59:07,1034	179,215
2017.04.20	08:59:37,1144	179,214
2017.04.20	09:00:07,1244	179,213
2017.04.20	09:00:37,1354	179,211
2017.04.20	09:01:07,1614	179,227
2017.04.20	09:01:37,0913	179,231
2017.04.20	09:02:07,0863	179,238
2017.04.20	09:02:37,1123	179,234
2017.04.20	09:03:07,1224	179,227
2017.04.20	09:03:37,1484	179,227
2017.04.20	09:04:07,1594	179,234
2017.04.20	09:04:37,0893	179,236
2017.04.20	09:05:07,0993	179,236
2017.04.20	09:05:37,1103	179,230
2017.04.20	09:06:07,1203	179,231
2017.04.20	09:06:37,1464	179,240
2017.04.20	09:07:07,1574	179,241
2017.04.20	09:07:37,0873	179,251
2017.04.20	09:08:07,1003	179,258
2017.04.20	09:08:37,1083	179,259
2017.04.20	09:09:07,1343	179,268
2017.04.20	09:09:37,1443	179,285
2017.04.20	09:10:07,1553	179,287
2017.04.20	09:10:37,0853	179,293
2017.04.20	09:11:07,1113	179,306
2017.04.20	09:11:37,1223	179,303
2017.04.20	09:12:07,1323	179,308
2017.04.20	09:12:37,1433	179,324
2017.04.20	09:13:07,1693	179,326
2017.04.20	09:13:37,0833	179,332
2017.04.20	09:14:07,1093	179,328
2017.04.20	09:14:37,1203	179,326
2017.04.20	09:15:07,1303	179,320
2017.04.20	09:15:37,1403	179,320
2017.04.20	09:16:07,1673	179,323
2017.04.20	09:16:37,0973	179,323
2017.04.20	09:17:07,1073	179,317
2017.04.20	09:17:37,1183	179,312
2017.04.20	09:18:07,1443	179,303
2017.04.20	09:18:37,1393	179,296
2017.04.20	09:19:07,1653	179,295
2017.04.20	09:19:37,1273	179,290
2017.04.20	09:20:07,1053	179,291
2017.04.20	09:20:37,1163	179,287
2017.04.20	09:21:07,1263	179,285
2017.04.20	09:21:37,1523	179,291
2017.04.20	09:22:07,1633	179,291
2017.04.20	09:22:37,0773	179,296
2017.04.20	09:23:07,1193	179,298
2017.04.20	09:23:37,1143	179,302
2017.04.20	09:24:07,1243	179,303
2017.04.20	09:24:37,1343	179,306
2017.04.20	09:25:07,1613	179,307
2017.04.20	09:25:37,0753	179,317
2017.04.20	09:26:07,1013	179,319
2017.04.20	09:26:37,1283	179,315
2017.04.20	09:27:07,1223	179,311
2017.04.20	09:27:37,1323	179,313
2017.04.20	09:28:07,1433	179,317
2017.04.20	09:28:37,0733	179,318
2017.04.20	09:29:07,0993	179,318
2017.04.20	09:29:37,1103	179,319
2017.04.20	09:30:07,1363	179,307
2017.04.20	09:30:37,1303	179,307
2017.04.20	09:31:07,1573	179,318
2017.04.20	09:31:37,0873	179,325
2017.04.20	09:32:07,0983	179,327
2017.04.20	09:32:37,1083	179,322
2017.04.20	09:33:07,1183	179,322
2017.04.20	09:33:37,1443	179,327
2017.04.20	09:34:07,1553	179,328
2017.04.20	09:34:37,0693	179,325
2017.04.20	09:35:07,0953	179,326
2017.04.20	09:35:37,1063	179,329
2017.04.20	09:36:07,1323	179,333
2017.04.20	09:36:37,1433	179,331
2017.04.20	09:37:07,1533	179,335
2017.04.20	09:37:37,0833	179,335
2017.04.20	09:38:07,0933	179,339
2017.04.20	09:38:37,1203	179,335
2017.04.20	09:39:07,1303	179,335
2017.04.20	09:39:37,1413	179,334
2017.04.20	09:40:07,1673	179,332
2017.04.20	09:40:37,1453	179,335
2017.04.20	09:41:07,0923	179,338
2017.04.20	09:41:37,1233	179,343
2017.04.20	09:42:07,1283	179,344
2017.04.20	09:42:37,1543	179,349
2017.04.20	09:43:07,1653	179,355
2017.04.20	09:43:37,0793	179,354
2017.04.20	09:44:07,1373	179,351
2017.04.20	09:44:37,1163	179,348
2017.04.20	09:45:07,1263	179,348
2017.04.20	09:45:37,1533	179,355
2017.04.20	09:46:07,1633	179,354
2017.04.20	09:46:37,0933	179,344
2017.04.20	09:47:07,1043	179,341
2017.04.20	09:47:37,1623	179,346
2017.04.20	09:48:07,1403	179,340
2017.04.20	09:48:37,1503	179,336
2017.04.20	09:49:07,1773	179,343
2017.04.20	09:49:37,0913	179,342
2017.04.20	09:50:07,1023	179,347
2017.04.20	09:50:37,1283	179,352
2017.04.20	09:51:07,1703	179,359
2017.04.20	09:51:37,1493	179,358
2017.04.20	09:52:07,0793	179,359
2017.04.20	09:52:37,0893	179,359
2017.04.20	09:53:07,1163	179,366
2017.04.20	09:53:37,1263	179,367
2017.04.20	09:54:07,1363	179,367
2017.04.20	09:54:37,1623	179,372
2017.04.20	09:55:07,0933	179,369
2017.04.20	09:55:37,0873	179,364
2017.04.20	09:56:07,0973	179,367
2017.04.20	09:56:37,1243	179,361
2017.04.20	09:57:07,1343	179,367
2017.04.20	09:57:37,1613	179,367
2017.04.20	09:58:07,1073	179,370
2017.04.20	09:58:37,0853	179,376
2017.04.20	09:59:07,1123	179,374
2017.04.20	09:59:37,1223	179,375
2017.04.20	10:00:07,1323	179,381
2017.04.20	10:00:37,1593	179,387
2017.04.20	10:01:07,0733	179,379
2017.04.20	10:01:37,1153	179,373
2017.04.20	10:02:07,1103	179,379
2017.04.20	10:02:37,1203	179,379
2017.04.20	10:03:07,1463	179,375
2017.04.20	10:03:37,1573	179,375
2017.04.20	10:04:07,0903	179,378
2017.04.20	10:04:37,0973	179,382
2017.04.20	10:05:07,1243	179,387
2017.04.20	10:05:37,1343	179,388
2017.04.20	10:06:07,1443	179,386
2017.04.20	10:06:37,1553	179,392
2017.04.20	10:07:07,0853	179,391
2017.04.20	10:07:37,0953	179,395
2017.04.20	10:08:07,1063	179,391
2017.04.20	10:08:37,1823	179,394
2017.04.20	10:09:07,1423	179,401
2017.04.20	10:09:37,1693	179,401
2017.04.20	10:10:07,0833	179,403
2017.04.20	10:10:37,1093	179,403
2017.04.20	10:11:07,1203	179,408
2017.04.20	10:11:37,1303	179,400
2017.04.20	10:12:07,1723	179,396
2017.04.20	10:12:37,1673	179,400
2017.04.20	10:13:07,0813	179,411
2017.04.20	10:13:37,1103	179,413
2017.04.20	10:14:07,1183	179,418
2017.04.20	10:14:37,1443	179,426
2017.04.20	10:15:07,1383	179,427
2017.04.20	10:15:37,1873	179,422
2017.04.20	10:16:07,0953	179,423
2017.04.20	10:16:37,1053	179,417
2017.04.20	10:17:07,1183	179,408
2017.04.20	10:17:37,1263	179,413
2017.04.20	10:18:07,1523	179,401
2017.04.20	10:18:37,1633	179,400
2017.04.20	10:19:07,0773	179,402
2017.04.20	10:19:37,0883	179,403
2017.04.20	10:20:07,0983	179,404
2017.04.20	10:20:37,1333	179,408
2017.04.20	10:21:07,1353	179,412
2017.04.20	10:21:37,1613	179,419
2017.04.20	10:22:07,0753	179,420
2017.04.20	10:22:37,0853	179,413
2017.04.20	10:23:07,1123	179,415
2017.04.20	10:23:37,1253	179,420
2017.04.20	10:24:07,1493	179,422
2017.04.20	10:24:37,1593	179,426
2017.04.20	10:25:07,0893	179,431
2017.04.20	10:25:37,0993	179,429
2017.04.20	10:26:07,1423	179,429
2017.04.20	10:26:37,1203	179,424
2017.04.20	10:27:07,1463	179,417
2017.04.20	10:27:37,1573	179,417
2017.04.20	10:28:07,0873	179,420
2017.04.20	10:28:37,0973	179,419
2017.04.20	10:29:07,1083	179,422
2017.04.20	10:29:37,1503	179,425
2017.04.20	10:30:07,1453	179,427
2017.04.20	10:30:37,1553	179,431
2017.04.20	10:31:07,0703	179,425
2017.04.20	10:31:37,0963	179,430
2017.04.20	10:32:07,1223	179,422
2017.04.20	10:32:37,1323	179,423
2017.04.20	10:33:07,1583	179,432
2017.04.20	10:33:37,1533	179,432
2017.04.20	10:34:07,0833	179,427
2017.04.20	10:34:37,1103	179,415
2017.04.20	10:35:07,1203	179,415
2017.04.20	10:35:37,1303	179,407
2017.04.20	10:36:07,1413	179,409
2017.04.20	10:36:37,2153	179,421
2017.04.20	10:37:07,0813	179,426
2017.04.20	10:37:37,0923	179,431
2017.04.20	10:38:07,1183	179,442
2017.04.20	10:38:37,1283	179,445
2017.04.20	10:39:07,1393	179,450
2017.04.20	10:39:37,1673	179,449
2017.04.20	10:40:07,0803	179,446
2017.04.20	10:40:37,1063	179,443
2017.04.20	10:41:07,1163	179,442
2017.04.20	10:41:37,1263	179,443
2017.04.20	10:42:07,1533	179,445
2017.04.20	10:42:37,1683	179,447
2017.04.20	10:43:07,0933	179,441
2017.04.20	10:43:37,1043	179,444
2017.04.20	10:44:07,1143	179,447
2017.04.20	10:44:37,1403	179,449
2017.04.20	10:45:07,1513	179,449
2017.04.20	10:45:37,1623	179,448
2017.04.20	10:46:07,0913	179,451
2017.04.20	10:46:37,1023	179,456
2017.04.20	10:47:07,1283	179,452
2017.04.20	10:47:37,1393	179,449
2017.04.20	10:48:07,1493	179,453
2017.04.20	10:48:37,0793	179,451
2017.04.20	10:49:07,0903	179,448
2017.04.20	10:49:37,1163	179,453
2017.04.20	10:50:07,1263	179,453
2017.04.20	10:50:37,1693	179,459
2017.04.20	10:51:07,1633	179,460
2017.04.20	10:51:37,0773	179,463
2017.04.20	10:52:07,0883	179,463
2017.04.20	10:52:37,1143	179,466
2017.04.20	10:53:07,1243	179,460
2017.04.20	10:53:37,1513	179,461
2017.04.20	10:54:07,1943	179,459
2017.04.20	10:54:37,0753	179,454
2017.04.20	10:55:07,1023	179,450
2017.04.20	10:55:37,1123	179,448
2017.04.20	10:56:07,1383	179,449
2017.04.20	10:56:37,1333	179,450
2017.04.20	10:57:07,1593	179,447
2017.04.20	10:57:37,0903	179,444
2017.04.20	10:58:07,0843	179,450
2017.04.20	10:58:37,1103	179,457
2017.04.20	10:59:07,1203	179,459
2017.04.20	10:59:37,1473	179,467
2017.04.20	11:00:07,1573	179,462
2017.04.20	11:00:37,0713	179,460
2017.04.20	11:01:07,0993	179,457
2017.04.20	11:01:37,1083	179,455
2017.04.20	11:02:07,1343	179,457
2017.04.20	11:02:37,1453	179,460
2017.04.20	11:03:07,1553	179,456
2017.04.20	11:03:37,0853	179,452
2017.04.20	11:04:07,0963	179,461
2017.04.20	11:04:37,1063	179,466
2017.04.20	11:05:07,1343	179,465
2017.04.20	11:05:37,1433	179,465
2017.04.20	11:06:07,1693	179,475
2017.04.20	11:06:37,0833	179,472
2017.04.20	11:07:07,0943	179,474
2017.04.20	11:07:37,1203	179,475
2017.04.20	11:08:07,1313	179,472
2017.04.20	11:08:37,1583	179,470
2017.04.20	11:09:07,1693	179,468
2017.04.20	11:09:37,0823	179,458
2017.04.20	11:10:07,1083	179,457
2017.04.20	11:10:37,1183	179,457
2017.04.20	11:11:07,1293	179,411
2017.04.20	11:11:37,1553	179,302
2017.04.20	11:12:07,1653	179,128
2017.04.20	11:12:37,0963	178,919
2017.04.20	11:13:07,1063	178,659
2017.04.20	11:13:37,1163	178,341
2017.04.20	11:14:07,1433	178,001
2017.04.20	11:14:37,1533	177,638
2017.04.20	11:15:07,1633	177,249
2017.04.20	11:15:37,0783	176,813
2017.04.20	11:16:07,0893	176,384
2017.04.20	11:16:37,0983	175,949
2017.04.20	11:17:07,1253	175,469
2017.04.20	11:17:37,1353	175,012
2017.04.20	11:18:07,1613	174,547
2017.04.20	11:18:37,0763	174,078
2017.04.20	11:19:07,0863	173,570
2017.04.20	11:19:37,1133	173,121
2017.04.20	11:20:07,1233	172,664
2017.04.20	11:20:37,1333	172,173
2017.04.20	11:21:07,1603	171,733
2017.04.20	11:21:37,0743	171,309
2017.04.20	11:22:07,1003	170,897
2017.04.20	11:22:37,1113	170,469
2017.04.20	11:23:07,1223	170,114
2017.04.20	11:23:37,1473	169,816
2017.04.20	11:24:07,1583	169,578
2017.04.20	11:24:37,0883	169,456
2017.04.20	11:25:07,0993	169,436
2017.04.20	11:25:37,1093	169,516
2017.04.20	11:26:07,1353	169,662
2017.04.20	11:26:37,1453	169,823
2017.04.20	11:27:07,1563	169,985
2017.04.20	11:27:37,0863	170,159
2017.04.20	11:28:07,0963	170,309
2017.04.20	11:28:37,1233	170,444
2017.04.20	11:29:07,1333	170,558
2017.04.20	11:29:37,1433	170,647
2017.04.20	11:30:07,1543	170,696
2017.04.20	11:30:37,0843	170,704
2017.04.20	11:31:07,0943	170,667
2017.04.20	11:31:37,1053	170,596
2017.04.20	11:32:07,1313	170,497
2017.04.20	11:32:37,1413	170,388
2017.04.20	11:33:07,1523	170,260
2017.04.20	11:33:37,0983	170,142
2017.04.20	11:34:07,0923	170,037
2017.04.20	11:34:37,1193	169,947
2017.04.20	11:35:07,1293	169,866
2017.04.20	11:35:37,1393	169,809
2017.04.20	11:36:07,1653	169,757
2017.04.20	11:36:37,0963	169,721
2017.04.20	11:37:07,1063	169,707
2017.04.20	11:37:37,1173	169,706
2017.04.20	11:38:07,1273	169,719
2017.04.20	11:38:37,1533	169,734
2017.04.20	11:39:07,1643	169,749
2017.04.20	11:39:37,0783	169,760
2017.04.20	11:40:07,1043	169,772
2017.04.20	11:40:37,1153	169,786
2017.04.20	11:41:07,1413	169,791
2017.04.20	11:41:37,1513	169,797
2017.04.20	11:42:07,1623	169,804
2017.04.20	11:42:37,0923	169,803
2017.04.20	11:43:07,1033	169,805
2017.04.20	11:43:37,1133	169,802
2017.04.20	11:44:07,1413	169,800
2017.04.20	11:44:37,1493	169,796
2017.04.20	11:45:07,0802	169,785
2017.04.20	11:45:37,0902	169,775
2017.04.20	11:46:07,1013	169,772
2017.04.20	11:46:37,1283	169,762
2017.04.20	11:47:07,1373	169,749
2017.04.20	11:47:37,1643	169,736
2017.04.20	11:48:07,0782	169,720
2017.04.20	11:48:37,0882	169,706
2017.04.20	11:49:07,1143	169,697
2017.04.20	11:49:37,1253	169,697
2017.04.20	11:50:07,1353	169,697
2017.04.20	11:50:37,1463	169,698
2017.04.20	11:51:07,0762	169,698
2017.04.20	11:51:37,1022	169,695
2017.04.20	11:52:07,0972	169,689
2017.04.20	11:52:37,1232	169,682
2017.04.20	11:53:07,1493	169,675
2017.04.20	11:53:37,1603	169,668
2017.04.20	11:54:07,0742	169,664
2017.04.20	11:54:37,1002	169,667
2017.04.20	11:55:07,1112	169,676
2017.04.20	11:55:37,1372	169,683
2017.04.20	11:56:07,1472	169,684
2017.04.20	11:56:37,1582	169,684
2017.04.20	11:57:07,0882	169,686
2017.04.20	11:57:37,0992	169,686
2017.04.20	11:58:07,1092	169,682
2017.04.20	11:58:37,1352	169,674
2017.04.20	11:59:07,1512	169,671
2017.04.20	11:59:37,1562	169,664
2017.04.20	12:00:07,0862	169,669
2017.04.20	12:00:37,0962	169,670
2017.04.20	12:01:07,1072	169,671
2017.04.20	12:01:37,1332	169,674
2017.04.20	12:02:07,1432	169,677
2017.04.20	12:02:37,1702	169,674
2017.04.20	12:03:07,1002	169,670
2017.04.20	12:03:37,0942	169,666
2017.04.20	12:04:07,1212	169,666
2017.04.20	12:04:37,1312	169,668
2017.04.20	12:05:07,1572	169,668
2017.04.20	12:05:37,1682	169,661
2017.04.20	12:06:07,0822	169,662
2017.04.20	12:06:37,1082	169,658
2017.04.20	12:07:07,1192	169,658
2017.04.20	12:07:37,1292	169,659
2017.04.20	12:08:07,1552	169,658
2017.04.20	12:08:37,1662	169,654
2017.04.20	12:09:07,0962	169,647
2017.04.20	12:09:37,1062	169,640
2017.04.20	12:10:07,1172	169,643
2017.04.20	12:10:37,1432	169,635
2017.04.20	12:11:07,1532	169,626
2017.04.20	12:11:37,1642	169,623
2017.04.20	12:12:07,0782	169,622
2017.04.20	12:12:37,0882	169,625
2017.04.20	12:13:07,0992	169,621
2017.04.20	12:13:37,1252	169,615
2017.04.20	12:14:07,1352	169,614
2017.04.20	12:14:37,1462	169,615
2017.04.20	12:15:07,0922	169,614
2017.04.20	12:15:37,0872	169,617
2017.04.20	12:16:07,1132	169,623
2017.04.20	12:16:37,1232	169,612
2017.04.20	12:17:07,1502	169,611
2017.04.20	12:17:37,1602	169,611
2017.04.20	12:18:07,0742	169,617
2017.04.20	12:18:37,0852	169,613
2017.04.20	12:19:07,1112	169,615
2017.04.20	12:19:37,1212	169,615
2017.04.20	12:20:07,1472	169,606
2017.04.20	12:20:37,1582	169,606
2017.04.20	12:21:07,0882	169,607
2017.04.20	12:21:37,0982	169,646
2017.04.20	12:22:07,1092	169,741
2017.04.20	12:22:37,1352	169,904
2017.04.20	12:23:07,1462	170,179
2017.04.20	12:23:37,1562	170,568
2017.04.20	12:24:07,0862	171,018
2017.04.20	12:24:37,0972	171,537
2017.04.20	12:25:07,1072	172,089
2017.04.20	12:25:37,1332	172,683
2017.04.20	12:26:07,1442	173,236
2017.04.20	12:26:37,1702	173,775
2017.04.20	12:27:07,0842	174,334
2017.04.20	12:27:37,0962	174,853
2017.04.20	12:28:07,1212	175,332
2017.04.20	12:28:37,1312	175,801
2017.04.20	12:29:07,1422	176,277
2017.04.20	12:29:37,1522	176,724
2017.04.20	12:30:07,0822	177,160
2017.04.20	12:30:37,1092	177,610
2017.04.20	12:31:07,1032	177,952
2017.04.20	12:31:37,1292	178,177
2017.04.20	12:32:07,1402	178,326
2017.04.20	12:32:37,1662	178,414
2017.04.20	12:33:07,0972	178,462
2017.04.20	12:33:37,0912	178,481
2017.04.20	12:34:07,1172	178,496
2017.04.20	12:34:37,1272	178,522
2017.04.20	12:35:07,1542	178,548
2017.04.20	12:35:37,1642	178,581
2017.04.20	12:36:07,0782	178,642
2017.04.20	12:36:37,1052	178,716
2017.04.20	12:37:07,1152	178,804
2017.04.20	12:37:37,1262	178,896
2017.04.20	12:38:07,1522	178,987
2017.04.20	12:38:37,1622	179,064
2017.04.20	12:39:07,0922	179,127
2017.04.20	12:39:37,1032	179,183
2017.04.20	12:40:07,1132	179,227
2017.04.20	12:40:37,1552	179,261
2017.04.20	12:41:07,1502	179,289
2017.04.20	12:41:37,0802	179,306
2017.04.20	12:42:07,0902	179,316
2017.04.20	12:42:37,1012	179,315
2017.04.20	12:43:07,1272	179,312
2017.04.20	12:43:37,1382	179,303
2017.04.20	12:44:07,1642	179,292
2017.04.20	12:44:37,0942	179,279
2017.04.20	12:45:07,0882	179,264
2017.04.20	12:45:37,1152	179,262
2017.04.20	12:46:07,1252	179,257
2017.04.20	12:46:37,1352	179,254
2017.04.20	12:47:07,1622	179,263
2017.04.20	12:47:37,0922	179,267
2017.04.20	12:48:07,0872	179,268
2017.04.20	12:48:37,1132	179,267
2017.04.20	12:49:07,1232	179,271
2017.04.20	12:49:37,1492	179,267
2017.04.20	12:50:07,1602	179,269
2017.04.20	12:50:37,0742	179,270
2017.04.20	12:51:07,1012	179,280
2017.04.20	12:51:37,1112	179,288
2017.04.20	12:52:07,1372	179,304
2017.04.20	12:52:37,1322	179,309
2017.04.20	12:53:07,1582	179,303
2017.04.20	12:53:37,0882	179,305
2017.04.20	12:54:07,0992	179,311
2017.04.20	12:54:37,1092	179,314
2017.04.20	12:55:07,1352	179,311
2017.04.20	12:55:37,1462	179,304
2017.04.20	12:56:07,1562	179,307
2017.04.20	12:56:37,0862	179,301
2017.04.20	12:57:07,0972	179,308
2017.04.20	12:57:37,1072	179,312
2017.04.20	12:58:07,1332	179,316
2017.04.20	12:58:37,1432	179,314
2017.04.20	12:59:07,1542	179,324
2017.04.20	12:59:37,0842	179,339
2017.04.20	13:00:07,0942	179,335
2017.04.20	13:00:37,1372	179,338
2017.04.20	13:01:07,1312	179,342
2017.04.20	13:01:37,1422	179,348
2017.04.20	13:02:07,1682	179,348
2017.04.20	13:02:37,0982	179,354
2017.04.20	13:03:07,0932	179,357
2017.04.20	13:03:37,1192	179,362
2017.04.20	13:04:07,1302	179,370
2017.04.20	13:04:37,1562	179,375
2017.04.20	13:05:07,1662	179,371
2017.04.20	13:05:37,1122	179,371
2017.04.20	13:06:07,1072	179,372
2017.04.20	13:06:37,1172	179,370
2017.04.20	13:07:07,1462	179,374
2017.04.20	13:07:37,1542	179,371
2017.04.20	13:08:07,1642	179,381
2017.04.20	13:08:37,0782	179,382
2017.04.20	13:09:07,1412	179,385
2017.04.20	13:09:37,1152	179,388
2017.04.20	13:10:07,1252	179,381
2017.04.20	13:10:37,1362	179,379
2017.04.20	13:11:07,1462	179,383
2017.04.20	13:11:37,0762	179,380
2017.04.20	13:12:07,1022	179,373
2017.04.20	13:12:37,1132	179,370
2017.04.20	13:13:07,1232	179,370
2017.04.20	13:13:37,1342	179,364
2017.04.20	13:14:07,1602	179,362
2017.04.20	13:14:37,0742	179,374
2017.04.20	13:15:07,0852	179,377
2017.04.20	13:15:37,1112	179,381
2017.04.20	13:16:07,1222	179,376
2017.04.20	13:16:37,1332	179,372
2017.04.20	13:17:07,1582	179,367
2017.04.20	13:17:37,0892	179,373
2017.04.20	13:18:07,1152	179,379
2017.04.20	13:18:37,1092	179,383
2017.04.20	13:19:07,1202	179,385
2017.04.20	13:19:37,1462	179,383
2017.04.20	13:20:07,1572	179,381
2017.04.20	13:20:37,0732	179,388
2017.04.20	13:21:07,0972	179,388
2017.04.20	13:21:37,1082	179,388
2017.04.20	13:22:07,1332	179,392
2017.04.20	13:22:37,1442	179,387
2017.04.20	13:23:07,1712	179,380
2017.04.20	13:23:37,0852	179,379
2017.04.20	13:24:07,0952	179,382
2017.04.20	13:24:37,1212	179,379
2017.04.20	13:25:07,1312	179,378
2017.04.20	13:25:37,1582	179,374
2017.04.20	13:26:07,1682	179,370
2017.04.20	13:26:37,1362	179,383
2017.04.20	13:27:07,1092	179,389
2017.04.20	13:27:37,1352	179,399
2017.04.20	13:28:07,1292	179,398
2017.04.20	13:28:37,1572	179,401
2017.04.20	13:29:07,1662	179,401
2017.04.20	13:29:37,0812	179,409
2017.04.20	13:30:07,1392	179,412
2017.04.20	13:30:37,1172	179,405
2017.04.20	13:31:07,1442	179,405
2017.04.20	13:31:37,1382	179,409
2017.04.20	13:32:07,1642	179,401
2017.04.20	13:32:37,0942	179,406
2017.04.20	13:33:07,1052	179,400
2017.04.20	13:33:37,1472	179,396
2017.04.20	13:34:07,1302	179,385
2017.04.20	13:34:37,1522	179,388
2017.04.20	13:35:07,1622	179,398
2017.04.20	13:35:37,0772	179,404
2017.04.20	13:36:07,0872	179,405
2017.04.20	13:36:37,1132	179,405
2017.04.20	13:37:07,1402	179,404
2017.04.20	13:37:37,1342	179,401
2017.04.20	13:38:07,1602	179,407
2017.04.20	13:38:37,0752	179,408
2017.04.20	13:39:07,0852	179,398
2017.04.20	13:39:37,1112	179,399
2017.04.20	13:40:07,1222	179,399
2017.04.20	13:40:37,1802	179,408
2017.04.20	13:41:07,1582	179,408
2017.04.20	13:41:37,0732	179,405
2017.04.20	13:42:07,0992	179,412
2017.04.20	13:42:37,1092	179,411
2017.04.20	13:43:07,1202	179,417
2017.04.20	13:43:37,1462	179,414
2017.04.20	13:44:07,1722	179,410
2017.04.20	13:44:37,0872	179,405
2017.04.20	13:45:07,1132	179,407
2017.04.20	13:45:37,1072	179,411
2017.04.20	13:46:07,1182	179,410
2017.04.20	13:46:37,1442	179,414
2017.04.20	13:47:07,1542	179,424
2017.04.20	13:47:37,1172	179,418
2017.04.20	13:48:07,0952	179,419
2017.04.20	13:48:37,1052	179,420
2017.04.20	13:49:07,1322	179,421
2017.04.20	13:49:37,1422	179,419
2017.04.20	13:50:07,1522	179,419
2017.04.20	13:50:37,0992	179,417
2017.04.20	13:51:07,1252	179,417
2017.04.20	13:51:37,1192	179,415
2017.04.20	13:52:07,1302	179,422
2017.04.20	13:52:37,1402	179,424
2017.04.20	13:53:07,1662	179,417
2017.04.20	13:53:37,0972	179,416
2017.04.20	13:54:07,0912	179,413
2017.04.20	13:54:37,1172	179,423
2017.04.20	13:55:07,1282	179,427
2017.04.20	13:55:37,1542	179,433
2017.04.20	13:56:07,1642	179,438
2017.04.20	13:56:37,0792	179,443
2017.04.20	13:57:07,1052	179,444
2017.04.20	13:57:37,1162	179,442
2017.04.20	13:58:07,1742	179,431
2017.04.20	13:58:37,1522	179,427
2017.04.20	13:59:07,1632	179,426
2017.04.20	13:59:37,0952	179,430
2017.04.20	14:00:07,1032	179,433
2017.04.20	14:00:37,1142	179,431
2017.04.20	14:01:07,1402	179,425
